,researchExp,toeflScore,GRE_Total,CGPA,University
10151,0.0,115.0,321,8.4,Northeastern University
10152,0.0,104.21251509054326,313,7.5,Northeastern University
10153,0.0,98.0,305,7.75,Northeastern University
10154,0.0,103.0,309,7.75,Northeastern University
10155,0.0,101.0,315,8.475,Northeastern University
10156,0.0,111.0,312,7.5,Northeastern University
10157,0.0,113.0,320,8.25,Northeastern University
10158,0.0,105.0,306,8.075,Northeastern University
10159,0.0,115.0,310,8.25,Northeastern University
10160,0.0,102.0,316,8.075,Northeastern University
10161,0.0,108.0,321,7.675,Northeastern University
10162,0.0,104.0,307,7.925,Northeastern University
10163,0.0,113.0,327,8.0,Northeastern University
10164,0.0,94.0,311,8.475,Northeastern University
10165,0.0,100.0,309,8.325,Northeastern University
10166,0.0,96.0,305,7.375,Northeastern University
10167,0.0,119.0,319,7.0,Northeastern University
10168,0.0,94.0,305,8.325,Northeastern University
10169,0.0,105.0,322,8.075,Northeastern University
10170,0.0,107.0,317,8.55,Northeastern University
10171,0.0,115.0,319,8.25,Northeastern University
10172,0.0,89.0,312,8.475,Northeastern University
10173,0.0,97.0,317,8.25,Northeastern University
10174,0.0,112.0,314,7.125,Northeastern University
10175,0.0,104.21251509054326,319,8.475,Northeastern University
10176,0.0,101.0,312,8.475,Northeastern University
10177,0.0,105.0,310,8.149999999999999,Northeastern University
10178,0.0,114.0,320,7.8500000000000005,Northeastern University
10179,0.0,104.21251509054326,307,7.925,Northeastern University
10180,0.0,99.0,314,8.075,Northeastern University
10181,0.0,98.0,308,9.200000000000001,Northeastern University
10182,0.0,7.0,315,8.325,Northeastern University
10183,0.0,104.0,313,8.475,Northeastern University
10184,0.0,109.0,304,9.125,Northeastern University
10185,0.0,107.0,311,8.875,Northeastern University
10186,0.0,97.0,312,7.925,Northeastern University
10187,0.0,104.21251509054326,320,8.25,Northeastern University
10188,0.0,91.0,317,7.125,Northeastern University
10189,0.0,97.0,301,8.325,Northeastern University
10190,0.0,108.0,321,8.149999999999999,Northeastern University
10191,0.0,96.0,302,7.8500000000000005,Northeastern University
10192,0.0,108.0,310,8.149999999999999,Northeastern University
10193,0.0,104.21251509054326,318,9.125,Northeastern University
10194,0.0,107.0,315,9.5,Northeastern University
10195,0.0,108.0,314,8.075,Northeastern University
10196,0.0,105.0,317,6.5,Northeastern University
10197,0.0,106.0,315,7.8500000000000005,Northeastern University
10198,0.0,89.0,301,7.75,Northeastern University
10199,0.0,103.0,314,8.65,Northeastern University
10200,34.0,106.0,323,9.200000000000001,Northeastern University
10201,0.0,106.0,309,8.149999999999999,Northeastern University
10202,0.0,112.0,331,7.5,Northeastern University
10203,0.0,110.0,314,9.05,Northeastern University
10204,0.0,101.0,316,8.149999999999999,Northeastern University
10205,0.0,104.21251509054326,322,8.4,Northeastern University
10206,0.0,91.0,313,8.475,Northeastern University
10207,0.0,111.0,322,7.6,Northeastern University
10208,0.0,109.0,318,8.8,Northeastern University
10209,0.0,104.21251509054326,303,9.05,Northeastern University
10210,0.0,107.0,317,9.125,Northeastern University
10211,0.0,104.0,315,9.675,Northeastern University
10212,0.0,107.0,310,8.075,Northeastern University
10213,0.0,107.0,318,7.25,Northeastern University
10214,0.0,102.0,314,8.8,Northeastern University
10215,0.0,99.0,312,8.55,Northeastern University
10216,0.0,108.0,304,7.125,Northeastern University
10217,0.0,107.0,316,8.25,Northeastern University
10218,0.0,107.0,312,8.65,Northeastern University
10219,0.0,101.0,309,8.65,Northeastern University
10220,0.0,104.21251509054326,319,7.375,Northeastern University
10221,0.0,101.0,307,8.075,Northeastern University
10222,0.0,103.0,304,8.075,Northeastern University
10223,0.0,101.0,308,8.325,Northeastern University
10224,0.0,104.21251509054326,300,7.375,Northeastern University
10225,0.0,108.0,313,7.675,Northeastern University
10226,0.0,112.0,317,8.875,Northeastern University
10227,0.0,102.0,304,8.25,Northeastern University
10228,0.0,107.0,309,8.8,Northeastern University
10229,0.0,90.0,323,8.475,Northeastern University
10230,0.0,85.0,302,9.200000000000001,Northeastern University
10231,0.0,113.0,316,8.075,Northeastern University
10232,0.0,113.0,328,7.925,Northeastern University
10233,0.0,92.0,314,6.75,Northeastern University
10234,0.0,102.0,315,8.149999999999999,Northeastern University
10235,0.0,106.0,313,8.4,Northeastern University
10236,0.0,110.0,313,8.4,Northeastern University
10237,0.0,109.0,318,8.8,Northeastern University
10238,0.0,105.0,313,7.925,Northeastern University
10239,0.0,92.0,307,8.8,Northeastern University
10240,0.0,120.0,326,8.475,Northeastern University
10241,0.0,105.0,307,8.149999999999999,Northeastern University
10242,0.0,110.0,319,8.4,Northeastern University
10243,0.0,106.0,322,8.0,Northeastern University
10244,0.0,105.0,316,7.75,Northeastern University
10245,0.0,103.0,316,8.149999999999999,Northeastern University
10246,0.0,103.0,314,8.075,Northeastern University
10247,0.0,99.0,306,8.325,Northeastern University
10248,0.0,116.0,323,7.25,Northeastern University
10249,0.0,105.0,318,7.375,Northeastern University
10250,0.0,100.0,312,7.925,Northeastern University
10251,0.0,100.0,309,7.8500000000000005,Northeastern University
10252,0.0,103.0,310,7.5,Northeastern University
10253,0.0,104.0,320,8.0,Northeastern University
10254,0.0,101.0,301,8.4,Northeastern University
10255,0.0,104.21251509054326,312,7.925,Northeastern University
10256,0.0,98.0,305,7.75,Northeastern University
10257,0.0,118.0,314,8.075,Northeastern University
10258,0.0,111.0,318,8.65,Northeastern University
10259,0.0,106.0,308,7.675,Northeastern University
10260,0.0,104.21251509054326,322,6.875,Northeastern University
10261,0.0,82.0,302,6.75,Northeastern University
10262,0.0,105.0,308,7.5,Northeastern University
10263,0.0,97.0,313,7.5,Northeastern University
10264,0.0,97.0,307,8.55,Northeastern University
10265,0.0,101.0,321,7.125,Northeastern University
10266,0.0,102.0,312,8.4,Northeastern University
10267,0.0,105.0,311,8.325,Northeastern University
10268,0.0,100.0,312,8.149999999999999,Northeastern University
10269,0.0,100.0,303,7.8500000000000005,Northeastern University
10270,0.0,100.0,313,8.5,Northeastern University
10271,0.0,95.0,312,7.25,Northeastern University
10272,0.0,105.0,310,6.125,Northeastern University
10273,0.0,105.0,305,8.075,Northeastern University
10274,0.0,107.0,309,7.375,Northeastern University
10275,0.0,104.21251509054326,325,7.675,Northeastern University
10276,0.0,100.0,306,7.6,Northeastern University
10277,0.0,94.0,311,6.5,Northeastern University
10278,0.0,109.0,313,7.125,Northeastern University
10279,0.0,111.0,313,8.25,Northeastern University
10280,0.0,95.0,302,7.6,Northeastern University
10281,0.0,106.0,312,8.65,Northeastern University
10282,8.0,102.0,309,9.275,Northeastern University
10283,0.0,107.0,309,8.4,Northeastern University
10284,0.0,108.0,308,7.5,Northeastern University
10285,0.0,102.0,313,7.8500000000000005,Northeastern University
10286,0.0,83.0,304,7.925,Northeastern University
10287,0.0,85.0,302,6.75,Northeastern University
10288,0.0,110.0,311,7.6,Northeastern University
10289,0.0,98.0,313,7.25,Northeastern University
10290,0.0,83.0,317,8.25,Northeastern University
10291,0.0,104.21251509054326,312,8.075,Northeastern University
10292,0.0,112.0,325,7.0,Northeastern University
10293,0.0,108.0,313,8.075,Northeastern University
10294,0.0,101.0,316,8.325,Northeastern University
10295,0.0,110.0,317,7.8500000000000005,Northeastern University
10296,0.0,100.0,307,7.675,Northeastern University
10297,0.0,109.0,329,8.25,Northeastern University
10298,0.0,105.0,311,7.25,Northeastern University
10299,0.0,115.0,311,8.725000000000001,Northeastern University
10300,0.0,108.0,309,7.675,Northeastern University
10301,0.0,90.0,304,8.325,Northeastern University
10302,0.0,102.0,308,8.8,Northeastern University
10303,0.0,117.0,317,8.95,Northeastern University
10304,0.0,109.0,325,8.65,Northeastern University
10305,0.0,117.0,318,7.75,Northeastern University
10306,0.0,101.0,318,7.75,Northeastern University
10307,0.0,109.0,312,8.25,Northeastern University
10308,0.0,101.0,315,10.0,Northeastern University
10309,0.0,109.0,320,6.75,Northeastern University
10310,0.0,7.0,311,7.375,Northeastern University
10311,0.0,91.0,308,7.925,Northeastern University
10312,0.0,114.0,329,9.275,Northeastern University
10313,0.0,104.0,314,7.675,Northeastern University
10314,0.0,101.0,311,7.6,Northeastern University
10315,0.0,104.21251509054326,311,8.4,Northeastern University
10316,0.0,105.0,318,8.4,Northeastern University
10317,0.0,102.0,312,8.875,Northeastern University
10318,0.0,105.0,312,7.675,Northeastern University
10319,0.0,100.0,305,8.4,Northeastern University
10320,0.0,103.0,314,7.375,Northeastern University
10321,0.0,101.0,315,6.875,Northeastern University
10322,0.0,106.0,310,7.675,Northeastern University
10323,0.0,108.0,315,8.8,Northeastern University
10324,0.0,116.0,321,8.325,Northeastern University
10325,0.0,110.0,311,8.725000000000001,Northeastern University
10326,0.0,106.0,320,7.925,Northeastern University
10327,0.0,105.0,315,8.65,Northeastern University
10328,0.0,105.0,318,7.925,Northeastern University
10329,0.0,104.0,321,7.75,Northeastern University
10330,0.0,107.0,312,8.149999999999999,Northeastern University
10331,0.0,88.0,304,8.0,Northeastern University
10332,0.0,108.0,310,8.325,Northeastern University
10333,0.0,97.0,310,7.375,Northeastern University
10334,0.0,8.0,300,8.4,Northeastern University
10335,0.0,105.0,315,8.0,Northeastern University
10336,0.0,104.21251509054326,308,8.25,Northeastern University
10337,0.0,104.0,319,8.475,Northeastern University
10338,0.0,97.0,310,7.75,Northeastern University
10339,0.0,116.0,319,7.6,Northeastern University
10340,0.0,98.0,307,6.375,Northeastern University
10341,0.0,90.0,308,8.475,Northeastern University
10342,0.0,83.0,314,8.55,Northeastern University
10343,0.0,103.0,303,6.75,Northeastern University
10344,2.0,107.0,317,7.75,Northeastern University
10345,0.0,105.0,315,8.149999999999999,Northeastern University
10346,0.0,95.0,300,8.325,Northeastern University
10347,0.0,116.0,306,8.55,Northeastern University
10348,0.0,104.21251509054326,323,7.6,Northeastern University
10349,0.0,89.0,300,6.5,Northeastern University
10350,0.0,102.0,314,8.075,Northeastern University
10351,0.0,86.0,312,7.5,Northeastern University
10352,0.0,104.21251509054326,314,8.5,Northeastern University
10353,0.0,115.0,318,7.925,Northeastern University
10354,0.0,113.0,315,7.925,Northeastern University
10355,0.0,93.0,315,7.125,Northeastern University
10356,0.0,92.0,303,8.149999999999999,Northeastern University
10357,0.0,97.0,309,8.149999999999999,Northeastern University
10358,0.0,105.0,313,8.149999999999999,Northeastern University
10359,0.0,104.21251509054326,321,7.0,Northeastern University
10360,0.0,103.0,316,7.925,Northeastern University
10361,0.0,91.0,304,8.475,Northeastern University
10362,0.0,94.0,318,6.875,Northeastern University
10363,0.0,104.0,318,8.149999999999999,Northeastern University
10364,0.0,111.0,313,7.925,Northeastern University
10365,0.0,104.21251509054326,308,8.4,Northeastern University
10366,0.0,107.0,314,8.875,Northeastern University
10367,0.0,94.0,304,7.75,Northeastern University
10368,0.0,102.0,310,7.375,Northeastern University
10369,0.0,109.0,309,8.4,Northeastern University
10370,0.0,97.0,313,7.375,Northeastern University
10371,0.0,95.0,313,8.4,Northeastern University
10372,0.0,103.0,310,7.0,Northeastern University
10373,0.0,99.0,311,7.375,Northeastern University
10374,0.0,107.0,314,8.475,Northeastern University
10375,0.0,104.21251509054326,323,7.0,Northeastern University
10376,0.0,106.0,310,8.075,Northeastern University
10377,0.0,100.0,311,8.4,Northeastern University
10378,0.0,97.0,315,7.375,Northeastern University
10379,0.0,109.0,317,7.8500000000000005,Northeastern University
10380,0.0,102.0,309,7.125,Northeastern University
10381,0.0,109.0,312,8.95,Northeastern University
10382,0.0,108.0,307,8.25,Northeastern University
10383,0.0,95.0,305,8.65,Northeastern University
10384,0.0,111.0,319,8.0,Northeastern University
10385,0.0,97.0,316,7.5,Northeastern University
10386,0.0,109.0,315,8.325,Northeastern University
10387,0.0,109.0,315,9.275,Northeastern University
10388,0.0,112.0,314,8.65,Northeastern University
10389,0.0,106.0,306,7.75,Northeastern University
10390,0.0,101.0,315,8.325,Northeastern University
10391,0.0,115.0,327,8.325,Northeastern University
10392,0.0,104.21251509054326,327,8.325,Northeastern University
10393,0.0,100.0,309,8.65,Northeastern University
10394,0.0,110.0,321,8.65,Northeastern University
10395,0.0,104.0,309,8.0,Northeastern University
10396,0.0,104.21251509054326,318,8.0,Northeastern University
10397,0.0,110.0,323,7.675,Northeastern University
10398,0.0,101.0,308,8.55,Northeastern University
10399,0.0,116.0,332,7.8500000000000005,Northeastern University
10400,0.0,113.0,329,8.65,Northeastern University
10401,0.0,104.0,315,6.5,Northeastern University
10402,0.0,104.21251509054326,319,8.25,Northeastern University
10403,0.0,103.0,317,7.8500000000000005,Northeastern University
10404,0.0,103.0,321,7.25,Northeastern University
10405,0.0,96.0,313,8.8,Northeastern University
10406,0.0,112.0,322,7.675,Northeastern University
10407,0.0,113.0,311,8.475,Northeastern University
10408,0.0,104.21251509054326,314,8.325,Northeastern University
10409,0.0,100.0,315,8.4,Northeastern University
10410,0.0,104.21251509054326,315,7.925,Northeastern University
10411,0.0,101.0,306,6.5,Northeastern University
10412,0.0,100.0,304,7.125,Northeastern University
10413,0.0,99.0,300,6.375,Northeastern University
10414,0.0,100.0,315,7.675,Northeastern University
10415,0.0,104.21251509054326,315,7.675,Northeastern University
10416,0.0,104.0,306,7.75,Northeastern University
10417,0.0,111.0,318,8.149999999999999,Northeastern University
10418,0.0,105.0,330,8.4,Northeastern University
10419,0.0,85.0,301,7.375,Northeastern University
10420,0.0,98.0,315,8.0,Northeastern University
10421,0.0,113.0,321,8.4,Northeastern University
10422,0.0,95.0,306,8.325,Northeastern University
10423,0.0,100.0,308,8.65,Northeastern University
10424,0.0,104.21251509054326,318,7.6,Northeastern University
10425,0.0,118.0,332,7.675,Northeastern University
10426,0.0,108.0,325,8.65,Northeastern University
10427,0.0,105.0,319,8.25,Northeastern University
10428,0.0,105.0,310,7.0,Northeastern University
10429,0.0,102.0,309,7.925,Northeastern University
10430,0.0,94.0,316,8.25,Northeastern University
10431,0.0,105.0,302,7.0,Northeastern University
10432,0.0,96.0,306,8.0,Northeastern University
10433,0.0,107.0,311,8.149999999999999,Northeastern University
10434,0.0,102.0,315,8.475,Northeastern University
10435,0.0,108.0,314,7.675,Northeastern University
10436,0.0,110.0,309,8.725000000000001,Northeastern University
10437,0.0,98.0,303,6.375,Northeastern University
10438,0.0,98.0,305,8.25,Northeastern University
10439,0.0,101.0,313,7.6,Northeastern University
10440,0.0,91.0,315,7.675,Northeastern University
10441,0.0,94.0,310,7.25,Northeastern University
10442,0.0,103.0,324,6.625,Northeastern University
10443,0.0,101.0,315,7.925,Northeastern University
10444,0.0,112.0,322,8.65,Northeastern University
10445,0.0,108.0,311,6.5,Northeastern University
10446,0.0,91.0,300,7.25,Northeastern University
10447,0.0,96.0,311,8.25,Northeastern University
10448,0.0,104.21251509054326,306,8.95,Northeastern University
10449,0.0,110.0,311,7.8500000000000005,Northeastern University
10450,0.0,113.0,316,8.475,Northeastern University
10451,0.0,96.0,310,8.325,Northeastern University
10452,0.0,109.0,315,8.4,Northeastern University
10453,0.0,104.21251509054326,321,8.0,Northeastern University
10454,0.0,104.0,308,8.4,Northeastern University
10455,0.0,107.0,315,8.075,Northeastern University
10456,0.0,101.0,314,8.325,Northeastern University
10457,0.0,97.0,316,8.4,Northeastern University
10458,0.0,94.0,310,6.875,Northeastern University
10459,0.0,101.0,312,8.0,Northeastern University
10460,0.0,96.0,298,8.725000000000001,Northeastern University
10461,0.0,110.0,316,8.149999999999999,Northeastern University
10462,0.0,101.0,317,8.875,Northeastern University
10463,0.0,112.0,312,7.75,Northeastern University
10464,0.0,99.0,307,8.875,Northeastern University
10465,0.0,106.0,315,7.925,Northeastern University
10466,0.0,116.0,315,8.55,Northeastern University
10467,0.0,110.0,315,7.675,Northeastern University
10468,0.0,104.21251509054326,313,8.65,Northeastern University
10469,0.0,104.0,307,6.5,Northeastern University
10470,0.0,104.21251509054326,322,7.0,Northeastern University
10471,0.0,113.0,310,8.325,Northeastern University
10472,0.0,108.0,319,7.25,Northeastern University
10473,0.0,110.0,310,8.0,Northeastern University
10474,0.0,107.0,309,8.65,Northeastern University
10475,0.0,85.0,303,8.325,Northeastern University
10476,0.0,92.0,309,7.375,Northeastern University
10477,0.0,99.0,310,7.8500000000000005,Northeastern University
10478,0.0,99.0,311,9.25,Northeastern University
10479,0.0,114.0,315,7.75,Northeastern University
10480,0.0,92.0,311,7.75,Northeastern University
10481,0.0,105.0,314,7.8500000000000005,Northeastern University
10482,0.0,99.0,314,8.475,Northeastern University
10483,0.0,93.0,311,8.55,Northeastern University
10484,0.0,101.0,308,9.125,Northeastern University
10485,0.0,91.0,300,8.25,Northeastern University
10486,0.0,102.0,324,8.55,Northeastern University
10487,0.0,104.0,314,6.625,Northeastern University
10488,0.0,100.0,308,7.75,Northeastern University
10489,0.0,106.0,317,8.4,Northeastern University
10490,0.0,104.21251509054326,300,7.25,Northeastern University
10491,0.0,113.0,316,6.75,Northeastern University
10492,0.0,108.0,302,7.75,Northeastern University
10493,0.0,109.0,313,8.0,Northeastern University
10494,0.0,117.0,314,6.125,Northeastern University
10495,0.0,111.0,311,8.25,Northeastern University
10496,0.0,107.0,308,8.25,Northeastern University
10497,0.0,111.0,315,8.475,Northeastern University
10498,0.0,93.0,301,8.0,Northeastern University
10499,0.0,94.0,314,8.725000000000001,Northeastern University
10500,0.0,111.0,322,7.675,Northeastern University
10501,0.0,101.0,304,8.725000000000001,Northeastern University
10502,0.0,103.0,307,8.25,Northeastern University
10503,0.0,108.0,315,9.05,Northeastern University
10504,0.0,115.0,328,7.8500000000000005,Northeastern University
10505,0.0,119.0,326,7.0,Northeastern University
10506,0.0,97.0,317,8.4,Northeastern University
10507,0.0,104.21251509054326,321,7.0,Northeastern University
10508,0.0,108.0,317,8.075,Northeastern University
10509,0.0,101.0,310,8.4,Northeastern University
10510,0.0,97.0,309,9.675,Northeastern University
10511,0.0,104.21251509054326,319,8.875,Northeastern University
10512,0.0,102.0,319,8.149999999999999,Northeastern University
10513,0.0,96.0,308,8.325,Northeastern University
10514,0.0,106.0,315,8.65,Northeastern University
10515,0.0,101.0,310,8.475,Northeastern University
10516,0.0,104.21251509054326,308,8.25,Northeastern University
10517,0.0,92.0,309,8.25,Northeastern University
10518,0.0,90.0,303,8.65,Northeastern University
10519,0.0,109.0,315,9.200000000000001,Northeastern University
10520,0.0,114.0,314,8.4,Northeastern University
10521,0.0,98.0,298,8.4,Northeastern University
10522,0.0,104.21251509054326,306,8.149999999999999,Northeastern University
10523,0.0,113.0,322,7.5,Northeastern University
10524,0.0,88.0,300,8.075,Northeastern University
10525,0.0,105.0,317,10.0,Northeastern University
10526,0.0,95.0,296,8.725000000000001,Northeastern University
10527,0.0,115.0,319,8.725000000000001,Northeastern University
10528,0.0,104.0,312,8.075,Northeastern University
10529,0.0,105.0,304,8.55,Northeastern University
10530,0.0,99.0,316,8.325,Northeastern University
10531,0.0,98.0,302,8.55,Northeastern University
10532,0.0,100.0,300,8.475,Northeastern University
10533,0.0,84.0,311,8.4,Northeastern University
10534,0.0,96.0,304,7.375,Northeastern University
10535,0.0,105.0,319,6.875,Northeastern University
10536,0.0,97.0,308,8.25,Northeastern University
10537,0.0,104.0,313,8.149999999999999,Northeastern University
10538,0.0,104.0,306,8.25,Northeastern University
10539,7.0,103.0,315,8.25,Northeastern University
10540,0.0,113.0,316,7.375,Northeastern University
10541,0.0,103.0,311,7.75,Northeastern University
10542,0.0,106.0,315,7.8500000000000005,Northeastern University
10543,0.0,97.0,307,9.5,Northeastern University
10544,0.0,105.0,314,8.8,Northeastern University
10545,0.0,118.0,321,8.075,Northeastern University
10546,0.0,111.0,316,8.55,Northeastern University
10547,0.0,99.0,312,7.5,Northeastern University
10548,0.0,105.0,317,9.05,Northeastern University
10549,0.0,98.0,294,7.675,Northeastern University
10550,0.0,104.0,318,8.075,Northeastern University
10551,0.0,104.21251509054326,331,8.55,Northeastern University
10552,0.0,109.0,321,7.75,Northeastern University
10553,0.0,100.0,313,8.075,Northeastern University
10554,0.0,104.21251509054326,312,7.675,Northeastern University
10555,0.0,104.0,317,9.0,Northeastern University
10556,0.0,105.0,307,7.675,Northeastern University
10557,0.0,105.0,306,8.075,Northeastern University
10558,0.0,105.0,306,8.075,Northeastern University
10559,0.0,110.0,320,7.25,Northeastern University
10560,0.0,95.0,306,7.375,Northeastern University
10561,0.0,102.0,314,7.0,Northeastern University
10562,0.0,104.21251509054326,313,7.0,Northeastern University
10563,0.0,109.0,313,7.675,Northeastern University
10564,0.0,110.0,315,7.925,Northeastern University
10565,0.0,108.0,322,7.5,Northeastern University
10566,0.0,116.0,322,8.0,Northeastern University
10567,0.0,108.0,320,7.925,Northeastern University
10568,0.0,112.0,311,8.325,Northeastern University
10569,0.0,104.21251509054326,319,8.875,Northeastern University
10570,0.0,97.0,301,6.125,Northeastern University
10571,0.0,91.0,307,7.925,Northeastern University
10572,0.0,98.0,319,7.6,Northeastern University
10573,0.0,106.0,315,7.375,Northeastern University
10574,0.0,112.0,330,8.725000000000001,Northeastern University
10575,0.0,100.0,303,7.925,Northeastern University
10576,0.0,103.0,317,8.325,Northeastern University
10577,0.0,97.0,304,7.75,Northeastern University
10578,0.0,109.0,317,8.65,Northeastern University
10579,0.0,104.0,310,7.25,Northeastern University
10580,0.0,98.0,312,7.125,Northeastern University
10581,0.0,94.0,300,9.25,Northeastern University
10582,0.0,107.0,319,8.25,Northeastern University
10583,0.0,84.0,310,7.75,Northeastern University
10584,0.0,110.0,310,8.475,Northeastern University
10585,0.0,96.0,301,8.0,Northeastern University
10586,0.0,104.21251509054326,306,7.375,Northeastern University
10587,0.0,104.21251509054326,329,7.125,Northeastern University
10588,0.0,106.0,319,7.8500000000000005,Northeastern University
10589,0.0,108.0,319,9.45,Northeastern University
10590,0.0,104.21251509054326,301,7.925,Northeastern University
10591,0.0,102.0,308,7.25,Northeastern University
10592,0.0,101.0,310,8.25,Northeastern University
10593,0.0,114.0,326,7.8500000000000005,Northeastern University
10594,0.0,109.0,316,8.149999999999999,Northeastern University
10595,0.0,111.0,310,8.149999999999999,Northeastern University
10596,0.0,105.0,312,7.25,Northeastern University
10597,0.0,105.0,310,8.0,Northeastern University
10598,3.0,105.0,319,8.95,Northeastern University
10599,0.0,104.21251509054326,310,7.5,Northeastern University
10600,0.0,104.21251509054326,317,8.25,Northeastern University
10601,0.0,108.0,321,9.45,Northeastern University
10602,0.0,91.0,310,7.0,Northeastern University
10603,0.0,101.0,315,8.475,Northeastern University
10604,0.0,103.0,316,8.0,Northeastern University
10605,0.0,100.0,307,8.149999999999999,Northeastern University
10606,0.0,101.0,312,7.375,Northeastern University
10607,0.0,104.0,320,9.05,Northeastern University
10608,0.0,104.21251509054326,311,6.375,Northeastern University
10609,0.0,7.0,316,6.25,Northeastern University
10610,0.0,104.0,317,8.725000000000001,Northeastern University
10611,0.0,104.0,314,8.65,Northeastern University
10612,0.0,113.0,333,8.475,Northeastern University
10613,0.0,107.0,314,7.675,Northeastern University
10614,0.0,91.0,307,7.125,Northeastern University
10615,0.0,108.0,315,6.75,Northeastern University
10616,0.0,101.0,317,7.6,Northeastern University
10617,0.0,102.0,313,8.325,Northeastern University
10618,0.0,107.0,313,9.125,Northeastern University
10619,0.0,95.0,314,8.8,Northeastern University
10620,0.0,103.0,325,8.25,Northeastern University
10621,0.0,101.0,315,8.075,Northeastern University
10622,0.0,104.0,315,9.350000000000001,Northeastern University
10623,0.0,109.0,326,8.075,Northeastern University
10624,0.0,102.0,310,9.6,Northeastern University
10625,0.0,97.0,309,8.8,Northeastern University
10626,0.0,100.0,309,8.325,Northeastern University
10627,0.0,105.0,313,8.65,Northeastern University
10628,0.0,113.0,332,8.325,Northeastern University
10629,0.0,107.0,317,8.4,Northeastern University
10630,0.0,112.0,324,8.149999999999999,Northeastern University
10631,0.0,104.21251509054326,312,8.0,Northeastern University
10632,0.0,82.0,297,7.5,Northeastern University
10633,0.0,114.0,315,8.65,Northeastern University
10634,0.0,91.0,310,7.925,Northeastern University
10635,0.0,105.0,315,7.5,Northeastern University
10636,0.0,102.0,308,8.65,Northeastern University
10637,0.0,104.0,314,8.149999999999999,Northeastern University
10638,12.0,99.0,309,8.25,Northeastern University
10639,0.0,102.0,319,6.875,Northeastern University
10640,0.0,104.0,320,8.075,Northeastern University
10641,0.0,110.0,316,7.5,Northeastern University
10642,0.0,109.0,318,8.875,North Carolina State University
10643,0.0,117.0,318,8.075,North Carolina State University
10644,0.0,115.0,313,9.05,North Carolina State University
10645,0.0,106.0,314,8.65,North Carolina State University
10646,0.0,107.0,321,8.475,North Carolina State University
10647,0.0,107.0,320,9.125,North Carolina State University
10648,0.0,104.21251509054326,311,8.55,North Carolina State University
10649,0.0,110.0,319,8.25,North Carolina State University
10650,0.0,112.0,324,9.275,North Carolina State University
10651,0.0,114.0,323,8.0,North Carolina State University
10652,0.0,104.21251509054326,323,8.149999999999999,North Carolina State University
10653,0.0,113.0,321,7.75,North Carolina State University
10654,0.0,110.0,319,9.05,North Carolina State University
10655,0.0,101.0,315,9.275,North Carolina State University
10656,0.0,115.0,325,8.95,North Carolina State University
10657,0.0,110.0,325,9.125,North Carolina State University
10658,0.0,103.0,327,9.200000000000001,North Carolina State University
10659,12.0,102.0,316,8.0,North Carolina State University
10660,0.0,108.0,314,7.8500000000000005,North Carolina State University
10661,0.0,96.0,322,8.475,North Carolina State University
10662,0.0,114.0,326,8.149999999999999,North Carolina State University
10663,0.0,110.0,329,8.95,North Carolina State University
10664,0.0,111.0,311,7.925,North Carolina State University
10665,0.0,118.0,335,8.475,North Carolina State University
10666,0.0,95.0,316,8.875,North Carolina State University
10667,0.0,116.0,323,7.675,North Carolina State University
10668,0.0,100.0,316,8.0,North Carolina State University
10669,0.0,113.0,324,7.8500000000000005,North Carolina State University
10670,0.0,106.0,317,9.0,North Carolina State University
10671,0.0,110.0,321,7.8500000000000005,North Carolina State University
10672,0.0,110.0,317,8.95,North Carolina State University
10673,0.0,110.0,322,8.4,North Carolina State University
10674,0.0,109.0,322,8.149999999999999,North Carolina State University
10675,0.0,108.0,322,8.55,North Carolina State University
10676,0.0,108.0,320,7.8500000000000005,North Carolina State University
10677,0.0,115.0,322,9.5,North Carolina State University
10678,0.0,108.0,321,7.675,North Carolina State University
10679,0.0,107.0,326,8.95,North Carolina State University
10680,0.0,104.21251509054326,314,8.25,North Carolina State University
10681,0.0,110.0,329,8.0,North Carolina State University
10682,0.0,106.0,324,7.5,North Carolina State University
10683,0.0,114.0,333,8.075,North Carolina State University
10684,0.0,109.0,322,8.4,North Carolina State University
10685,0.0,106.0,310,8.25,North Carolina State University
10686,0.0,107.0,312,9.350000000000001,North Carolina State University
10687,0.0,110.0,318,8.0,North Carolina State University
10688,0.0,110.0,310,9.350000000000001,North Carolina State University
10689,0.0,104.21251509054326,325,8.075,North Carolina State University
10690,0.0,104.21251509054326,316,7.8500000000000005,North Carolina State University
10691,0.0,102.0,315,8.725000000000001,North Carolina State University
10692,0.0,107.0,322,8.8,North Carolina State University
10693,0.0,98.0,310,7.925,North Carolina State University
10694,0.0,108.0,319,9.05,North Carolina State University
10695,0.0,108.0,329,8.0,North Carolina State University
10696,0.0,112.0,321,7.8500000000000005,North Carolina State University
10697,0.0,104.21251509054326,326,8.65,North Carolina State University
10698,0.0,108.0,320,8.55,North Carolina State University
10699,0.0,111.0,319,7.375,North Carolina State University
10700,0.0,104.21251509054326,317,8.725000000000001,North Carolina State University
10701,0.0,104.0,317,9.675,North Carolina State University
10702,0.0,107.0,316,8.0,North Carolina State University
10703,0.0,111.0,318,8.325,North Carolina State University
10704,0.0,107.0,321,8.25,North Carolina State University
10705,0.0,110.0,321,8.0,North Carolina State University
10706,0.0,104.21251509054326,327,8.55,North Carolina State University
10707,0.0,113.0,322,8.149999999999999,North Carolina State University
